67,738
1209,0
88,471
1241,0
61,593
1196,0
42,333
1197,0
77,247
1246,0
83,1262
1220,0
50,398
1192,0
61,452
1215,0
63,491
1163,0
93,416
1248,0
94,251
1216,0
81,865
1162,0
64,1444
1167,0
94,474
1190,0
64,506
1214,0
80,249
1165,0
56,357
1249,0
65,762
1212,0
91,394
1155,0
96,474
1216,0
92,332
1223,0
108,838
1206,0
69,269
1235,0
87,511
1197,0
145,205
1205,0
52,938
1189,0
70,311
1187,0
52,327
1219,0
64,253
1194,0
74,372
1222,0
93,249
1193,0
77,310
1179,0
105,610
1242,0
76,281
1193,0
102,337
1194,0
56,287
1188,0
81,97
1211,0
99,346
1179,0
51,417
1224,0
46,762
1143,0
65,310
1230,0
56,398
1198,0
63,751
1206,0
77,321
1183,0
70,460
1231,0
80,346
1232,0
49,306
1225,0
101,302
1243,0
59,472
1218,0
71,1034
1188,0
91,504
1175,0
76,417
1194,0
94,426
1218,0
61,316
1251,0
67,145
1219,0
107,357
1216,0
105,319
1207,0
77,1290
1232,0
59,460
1199,0
106,481
1220,0
70,171
1206,0
66,288
1199,0
81,504
1195,0
62,318
1217,0
89,197
1197,0
93,399
1171,0
46,593
1229,0
69,243
1240,0
70,263
1212,0
109,188
1170,0
73,294
1229,0
84,381
1231,0
91,283
1183,0
100,923
1191,0
51,324
1210,0
56,361
1214,0
59,361
1177,0
80,178
1195,0
93,370
1223,0
41,577
1231,0
92,213
1226,0
117,415
1191,0
85,184
1188,0
58,179
1181,0
50,425
1213,0
81,184
1231,0
52,304
1183,0
81,637
1205,0
79,962
1268,0
66,401
1211,0
76,222
1217,0
95,193
1220,0
64,224
1220,0
68,268
1214,0
85,390
1157,0
99,277
1188,0
85,411
1163,0
80,345
1220,0
95,169
1219,0
70,363
1194,0
81,422
1209,0
96,307
1156,0
68,298
1193,0
114,282
1207,0
90,1058
1227,0
47,618
1161,0
85,363
1202,0
90,262
1194,0
90,425
1200,0
65,201
1171,0
68,646
1226,0
85,600
1188,0
66,489
1244,0
85,462
1206,0
91,511
1207,0
61,452
1215,0
50,342
1188,0
114,119
1182,0
78,420
1211,0
106,431
1169,0
84,355
1212,0
63,197
1190,0
85,693
1183,0
85,389
1233,0
83,716
1213,0
86,516
1198,0
80,397
1164,0
99,70
1183,0
64,285
1176,0
60,489
1197,0
69,1766
1146,0
80,489
1217,0
67,234
1227,0
131,211
1198,0
70,345
1182,0
72,399
1189,0
75,504
1169,0
73,550
1199,0
67,733
1207,0
57,705
1188,0
51,324
1163,0
87,322
1131,0
78,244
1209,0
76,267
1191,0
60,180
1159,0
98,203
1206,0
99,219
1198,0
61,377
1200,0
49,696
1171,0
79,602
1165,0
103,344
1167,0
67,292
1193,0
135,420
1176,0
69,290
1138,0
85,774
1184,0
87,458
1220,0
70,599
1220,0
67,667
1204,0
55,408
1212,0
83,524
1224,0
48,196
1200,0
122,323
1204,0
39,476
1196,0
108,194
1210,0
81,356
1219,0
78,169
1229,0
78,198
1244,0
59,896
1219,0
60,137
1168,0
76,188
1215,0
128,491
1193,0
45,502
1195,0
51,269
1198,0
54,849
1176,0
66,685
1242,0
83,390
1211,0
50,307
1179,0
60,1091
1223,0
65,362
1202,0
73,1149
1220,0
63,543
1208,0
77,242
1206,0
60,305
1192,0
43,924
1210,0
101,974
1206,0
70,492
1164,0
92,680
1191,0
50,724
1184,0
124,237
1198,0
130,116
1187,0
37,231
1201,0
103,268
1179,0
81,520
1182,0
59,272
1228,0
93,218
1193,0
60,466
1213,0
98,539
1178,0
91,816
1226,0
82,300
1204,0
103,270
1233,0
100,137
1195,0
85,234
1202,0
73,166
1182,0
117,511
1196,0
74,169
1189,0
71,644
1157,0
66,221
1181,0
102,339
1200,0
57,249
1198,0
53,352
1235,0
85,668
1159,0
114,317
1192,0
74,371
1168,0
48,456
1198,0
77,167
1202,0
87,236
1206,0
71,241
1173,0
80,422
1169,0
84,470
1189,0
95,689
1255,0
87,283
1245,0
104,241
1224,0
88,132
1193,0
67,432
1203,0
82,564
1187,0
75,456
1196,0
56,1259
1195,0
48,259
1238,0
119,415
1156,0
50,377
1207,0
80,518
1202,0
69,351
1254,0
95,292
1208,0
72,355
1192,0
94,224
1167,0
102,196
1172,0
63,481
1145,0
64,319
1222,0
81,471
1189,0
115,382
1210,0
31,962
1151,0
111,465
1210,0
90,230
1164,0
84,199
1170,0
113,482
1183,0
53,355
1208,0
56,292
1183,0
67,830
1223,0
73,264
1180,0
55,250
1194,0
69,188
1195,0
93,463
1214,0
65,1111
1160,0
84,273
1186,0
63,432
1202,0
72,759
1197,0
57,275
1224,0
111,151
1203,0
94,351
1188,0
59,561
1192,0
85,363
1158,0
94,201
1201,0
94,302
1263,0
70,1357
1193,0
106,588
1147,0
68,313
1223,0
69,541
1207,0
76,839
1200,0
48,289
1149,0
75,327
1166,0
57,408
1210,0
49,185
1176,0
64,798
1187,0
66,345
1165,0
74,435
1115,0
76,468
1256,0
103,282
1199,0
65,374
1163,0
102,244
1212,0
131,386
1241,0
70,538
1212,0
51,302
1207,0
67,272
1238,0
82,427
1184,0
72,449
1207,0
62,391
1222,0
59,223
1193,0
118,393
1251,0
105,717
1160,0
84,311
1192,0
67,631
1191,0
59,861
1204,0
99,606
1213,0
86,398
1205,0
56,659
1164,0
59,1071
1220,0
71,291
1268,0
95,264
1194,0
78,850
1202,0
86,846
1201,0
80,198
1202,0
80,350
1164,0
85,242
1165,0
71,387
1185,0
124,189
1211,0
72,211
1215,0
98,465
1193,0
63,660
1195,0
81,504
1218,0
99,227
1178,0
71,543
1200,0
73,388
1201,0
81,594
1185,0
69,215
1215,0
87,271
1227,0
79,280
1219,0
55,219
1177,0
66,273
1220,0
70,399
1179,0
69,188
1220,0
63,281
1191,0
63,409
1183,0
55,475
1209,0
76,252
1217,0
85,298
1208,0
75,121
1223,0
104,424
1178,0
63,973
1181,0
76,568
1195,0
105,242
1209,0
62,655
1204,0
55,374
1205,0
65,517
1197,0
43,472
1180,0
92,354
1220,0
79,164
1172,0
79,159
1189,0
84,904
1190,0
74,543
1162,0
69,1125
1218,0
59,335
1214,0
93,971
1229,0
111,279
1197,0
75,781
1229,0
68,324
1224,0
80,539
1179,0
79,379
1257,0
93,275
1240,0
69,663
1189,0
70,1191
1201,0
112,460
1210,0
70,351
1216,0
94,462
1235,0
73,522
1191,0
92,870
1168,0
77,331
1201,0
91,511
1213,0
79,229
1190,0
78,320
1230,0
94,1819
1207,0
42,321
1208,0
80,455
1170,0
117,359
1191,0
51,461
1181,0
80,489
1159,0
74,222
1188,0
103,502
1247,0
93,455
1191,0
101,296
1191,0
74,303
1202,0
113,200
1180,0
95,524
1245,0
81,326
1205,0
86,306
1208,0
75,140
1212,0
64,307
1217,0
73,460
1147,0
69,551
1201,0
92,255
1167,0
86,129
1252,0
96,319
1227,0
83,344
1201,0
73,252
1201,0
95,402
1225,0
71,875
1162,0
63,204
1176,0
59,424
1181,0
90,453
1163,0
86,525
1226,0
53,372
1187,0
52,447
1221,0
33,474
1207,0
93,388
1219,0
92,602
1175,0
66,1714
1220,0
63,356
1178,0
57,521
1186,0
50,307
1228,0
61,600
1214,0
75,279
1197,0
114,210
1204,0
82,212
1163,0
107,776
1200,0
126,251
1201,0
78,589
1218,0
71,140
1206,0
97,485
1218,0
85,299
1207,0
81,274
1190,0
34,424
1201,0
80,111
1140,0
75,358
1221,0
79,254
1211,0
72,202
1179,0
73,226
1208,0
102,216
1222,0
113,492
1218,0
64,168
1190,0
94,373
1217,0
61,510
1231,0
91,265
1231,0
56,233
1234,0
45,446
1177,0
44,447
1208,0
73,312
1185,0
77,1164
1213,0
56,217
1151,0
72,552
1220,0
110,323
1212,0
88,901
1207,0
72,830
1200,0
98,280
1192,0
56,314
1172,0
93,321
1210,0
98,431
1221,0
121,224
1189,0
60,468
1239,0
120,421
1173,0
63,783
1200,0
82,515
1221,0
81,974
1173,0
84,460
1229,0
88,311
1201,0
71,777
1228,0
79,497
1212,0
107,294
1225,0
108,264
1206,0
88,249
1231,0
101,300
1200,0
77,384
1195,0
79,397
1160,0
73,275
1169,0
64,813
1192,0
85,440
1228,0
48,381
1216,0
74,1000
1175,0
79,379
1184,0
70,373
1182,0
56,280
1218,0
69,216
1196,0
129,331
1184,0
88,233
1193,0
75,266
1229,0
58,415
1217,0
78,388
1208,0
97,553
1142,0
51,461
1223,0
74,364
1190,0
88,281
1180,0
60,354
1187,0
84,232
1173,0
75,490
1232,0
40,602
1183,0
113,187
1212,0
102,252
1148,0
54,311
1185,0
70,360
1159,0
92,291
1191,0
65,260
1168,0
65,227
1176,0
37,1500
1234,0
59,278
1200,0
87,220
1223,0
66,791
1214,0
78,932
1169,0
61,176
1243,0
85,483
1190,0
81,334
1217,0
73,474
1204,0
76,955
1199,0
58,884
1197,0
88,183
1199,0
117,308
1241,0
91,579
1211,0
83,593
1160,0
95,182
1152,0
60,207
1196,0
44,487
1252,0
57,214
1252,0
89,379
1261,0
59,400
1198,0
74,396
1194,0
79,320
1201,0
55,337
1164,0
83,382
1173,0
78,604
1204,0
71,242
1181,0
85,634
1201,0
76,900
1169,0
82,365
1181,0
62,236
1219,0
76,358
1156,0
88,285
1205,0
57,168
1191,0
100,260
1156,0
90,351
1163,0
65,272
1190,0
78,205
1192,0
85,328
1224,0
56,253
1198,0
69,403
1197,0
65,454
1225,0
86,606
1200,0
72,448
1226,0
105,476
1191,0
70,232
1220,0
92,450
1176,0
74,478
1229,0
88,468
1164,0
108,617
1210,0
52,1264
1164,0
67,227
1223,0
90,813
1251,0
82,711
1249,0
64,471
1206,0
83,294
1208,0
107,230
1146,0
95,294
1241,0
76,1024
1222,0
93,288
1165,0
93,330
1181,0
63,550
1226,0
96,527
1172,0
94,339
1193,0
109,221
1212,0
62,232
1197,0
106,289
1196,0
69,537
1161,0
61,315
1216,0
60,410
1211,0
90,438
1225,0
84,301
1194,0
67,734
1210,0
84,266
1184,0
92,294
1221,0
89,290
1190,0
89,493
1193,0
92,884
1203,0
110,583
1174,0
53,252
1229,0
67,429
1214,0
64,291
1193,0
79,276
1207,0
98,315
1161,0
123,186
1215,0
87,522
1204,0
72,149
1146,0
48,939
1196,0
107,478
1195,0
104,231
1245,0
61,515
1170,0
81,295
1186,0
101,123
1203,0
56,355
1187,0
67,450
1198,0
76,248
1210,0
95,132
1204,0
90,362
1196,0
75,289
